"CountryName","Year","PartialCollaborative","DefExp","pDefExpGDP","pDefExpGov","pcapDefExp","DefPers","DefCon","DefInv","DefProc","DefRnD","DefRnT","DefOnM","DefOth","CollabProc","EurCollabProc","CollabRnT","EurCollabRnT","dYear","OBS_VALUE","EUregion","NATOregion"
"Spain",2018,FALSE,11172200000,9284.95028917299,22197.5410682922,239085908.671759,NA,NA,2544550000,2414630000,129920000,55810000,NA,NA,854226882.62,854226882.62,20120000,20120000,2018-07-01,1.02891,"Spain","Spain"
"Spain",2019,FALSE,11281180000,9065.73982923154,21422.1449147666,239488245.074446,NA,NA,2442520000,2318570000,123950000,56510000,NA,NA,822779973.34,822779973.34,18690000,18690000,2019-07-01,1.0438,"Spain","Spain"
"Spain",2020,FALSE,11240010000,10018.2985307697,19356.0002686418,237362816.97886,NA,NA,2251710000,2123620000,128090000,57920000,NA,NA,1353573713.9635,8.92e+08,20500000,20500000,2020-07-01,1.0566,"Spain","Spain"
"Spain",2021,FALSE,12546440000,10411.4390699905,20575.4900160059,265103233.655816,NA,NA,2881740000,2765810000,115930000,6.4e+07,NA,NA,1.364e+09,1028390000,23780000,23780000,2021-07-01,1.08091,"Spain","Spain"
"Spain",2022,NA,15610,0.0117624187330647,0.0248152293946512,327.837659663346,NA,NA,3319.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-01,1.12718,"Spain","Spain"
"Sweden",2005,FALSE,4433180311.15,14153.648514518,27025.3747227009,490960874.363205,NA,1.8e+07,1.37e+09,1.217e+09,1.53e+08,1.5e+08,5.85e+08,2460180311.15,NA,NA,NA,NA,2005-07-01,0.84322,"Nordics","Nordics"
"Sweden",2006,FALSE,4295496000,12827.0857658185,25133.9111222414,473046197.896592,1022610000,20530000,1424739000,1158070000,266669000,140225000,1799488000,28128999.9999999,4e+07,0,30364000,27770000,2006-07-01,0.86062,"Nordics","Nordics"
"Sweden",2007,FALSE,4528008000,12703.6365778798,25749.2342914594,494967042.33666,1243120000,12430000,1588960000,1289610000,299350000,129080000,1.643e+09,40497999.9999996,39890000,0,25360000,20970000,2007-07-01,0.88535,"Nordics","Nordics"
"Sweden",2008,FALSE,4025740000,11426.5132096015,22822.2892812782,436650180.051195,1159870000,20210000,1136370000,901200000,235170000,119200000,1.672e+09,37290000,40630000,0,27100000,23400000,2008-07-01,0.87929,"Nordics","Nordics"
"Sweden",2009,FALSE,3510130000,11334.7003358305,21489.1753053829,377494219.497768,1009265000,15650000,940560000,789480000,151080000,92080000,1.507e+09,37655000.0000002,63400000,0,25220000,23572000,2009-07-01,0.81494,"Nordics","Nordics"
"Sweden",2010,FALSE,4265292000,11556.6171802755,22743.6873924881,454814088.141521,1236262000,13280000,1142750000,1.036e+09,106750000,85880000,1833340000,39660000.0000008,66850000,46710000,27230000,26270000,2010-07-01,0.91598,"Nordics","Nordics"
"Sweden",2011,FALSE,4330991000,10695.2969982232,21257.1695855457,458344727.595987,1365007000,18150000,1068570000,9.66e+08,102570000,77560000,1846789000,32475000.0000004,24340000,23290000,21610000,20280000,2011-07-01,0.97799,"Nordics","Nordics"
"Sweden",2012,FALSE,4631669000,10940.7160728526,21303.2377532125,486550517.889783,1481885000,20357000,1130368000,1044801000,85567000,79408000,1966560000,32498999.9999998,79177000,78472000,18037000,16774000,2012-07-01,1.02474,"Nordics","Nordics"
"Sweden",2013,FALSE,4673043000,10724.1327714824,20620.9664714908,486755031.040373,1452931000,17269000,1128499000,1010023000,118476000,64497000,2041030000,33313999.9999994,69899000,53169000,14795000,13179000,2013-07-01,1.04053,"Nordics","Nordics"
"Sweden",2014,FALSE,4711033000,10887.7812955653,21295.441785785,485868854.487887,1373251000,16376000,1283174000,1177663000,105511000,61108000,2008238000,29994000.0000006,101225000,100126000,13378000,9142000,2014-07-01,1.00667,"Nordics","Nordics"
"Sweden",2015,FALSE,4632256000,10316.4448003827,20786.2531124931,472717772.879419,1377026000,20367000,1162395563.53354,1052551563.53354,109844000,67175000,2072467436,0.466460733150598,93585000,91865000,11652000,7688000,2015-07-01,1,"Nordics","Nordics"
"Sweden",2016,FALSE,4682900000,10066.7216697314,20362.9491641577,471424976.091005,1421781000,21210000,1094498000,9.82e+08,112498000,65079000,2145468000,0,134355000,69095000,11890000,8091000,2016-07-01,1.00288,"Nordics","Nordics"
"Sweden",2017,FALSE,4639291004.07826,9664.66810244669,19633.7284692292,461267586.434102,NA,NA,1064546036.43917,1004349419.38401,60196617.0551542,60196617.0551542,NA,NA,31064000,30374000,10777000,7254000,2017-07-01,1.00663,"Nordics","Nordics"
"Sweden",2018,FALSE,4573290907.04142,9716.4517066796,19495.0905466182,449454203.602817,NA,NA,1088196410.35306,1026295064.78518,61901345.5678753,61901345.5678753,NA,NA,74820000,28310000,9060000,5620000,2018-07-01,0.96814,"Nordics","Nordics"
"Sweden",2019,FALSE,4982087810.31037,10447.4670902416,21268.2964544657,484691227.390348,NA,NA,1381181399.87998,1314849417.8745,66331982.0054791,66331982.0054791,NA,NA,NA,NA,NA,NA,2019-07-01,0.96178,"Nordics","Nordics"
"Sweden",2020,FALSE,5.7e+09,11983.1428714385,22798.3402808276,550541655.720224,NA,NA,1.545e+09,1454370000,90630000,90630000,NA,NA,NA,NA,NA,NA,2020-07-01,0.99072,"Nordics","Nordics"
"Sweden",2021,FALSE,6e+09,11313.7231313218,22540.8750593107,575948395.023806,NA,NA,1588200000,1.5e+09,88200000,88200000,NA,NA,20363636.3636364,6e+06,11272727.2727273,5e+06,2021-07-01,1.05308,"Nordics","Nordics"
"Sweden",2022,NA,7872,0.0141217954628709,0.0296676375270397,750.647948782009,NA,NA,1776,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-01,1.06259,"Nordics","Nordics"
"United Kingdom",2005,FALSE,44197607000,21799.2383663694,52718.8122118648,731590998.626124,NA,753020000,10353301000,6698870000,3654431000,653800000,14145878000,18945408000,839271000,431873000,32700000,1.4e+07,2005-07-01,0.87349,"United Kingdom","United Kingdom"
"United Kingdom",2006,FALSE,47314212057.8994,22040.97367519,53992.9203311857,777848850.969132,19040776804.8262,1209265904.06301,11524679236.9517,7512559818.79126,4012119418.16048,899209000,15539490112.0584,0,2586181604.8115,2260525157.694,NA,NA,2006-07-01,0.90073,"United Kingdom","United Kingdom"
"United Kingdom",2007,FALSE,50311742606.3475,22407.2321530406,54617.6922260661,820491896.579322,19511597356.2733,1163339115.08511,12772838528.3859,8761345652.79972,4011492875.58615,774958828.8,16863967606.6032,0,1868240355.26356,1866663646.71207,NA,NA,2007-07-01,0.92153,"United Kingdom","United Kingdom"
"United Kingdom",2008,FALSE,42004792159.6479,21270.8878618603,47684.1672111666,679425339.021219,17105523519.224,825780923.132046,10924886861.1272,7710227404.76282,3214659456.36433,648664696.0216,13148600856.1647,0,1891833007,1524834229,NA,NA,2008-07-01,0.81637,"United Kingdom","United Kingdom"
"United Kingdom",2009,FALSE,41683572730.497,24280.2737532216,51088.8201681779,669508074.69478,15737666679.4304,925866917.322222,10451582833.8778,7681218545.6,2770364288.27778,526082378.888889,14568456299.8667,-6.54836185276508e-05,2019772056.42222,1845779049.53333,NA,NA,2009-07-01,0.74143,"United Kingdom","United Kingdom"
"United Kingdom",2010,FALSE,45602792377.4359,24761.4641694427,51809.8743771958,726633508.778595,16923239732.994,969785083,11338101309,8442918388,2895182921,NA,16371666253,-0.558131432626396,2760176198,2474311810,NA,NA,2010-07-01,0.78241,"United Kingdom","United Kingdom"
"United Kingdom",2011,FALSE,45265737945.6687,24026.8720487975,52016.3704917127,715268040.541498,17170950892.9119,737440000,10905564185.3378,8226844828.85387,2678719356.48397,NA,16451782858.4544,8.96453275345266,2146331372,1711981063,NA,NA,2011-07-01,0.78935,"United Kingdom","United Kingdom"
"United Kingdom",2012,FALSE,45348820311.9302,21820.2457268641,47454.7680065237,711856531.071819,17800143416.871,862995138.382231,9974016300.19608,7509567088.13989,2464449212.05619,NA,16711665456.4809,0,2068049132.41333,1811885998.98874,NA,NA,2012-07-01,0.85883,"United Kingdom","United Kingdom"
"United Kingdom",2013,FALSE,43814119618.1907,21231.5154504916,48060.76918322,683463632.393079,16709529101.6266,911395388.892825,9510383828.82894,6717354731.52886,2793029097.30008,506325980.873677,16682811298.8423,0,1935839171.30115,1738808434.43235,675886.309352304,675886.309352304,2013-07-01,0.83461,"United Kingdom","United Kingdom"
"United Kingdom",2014,FALSE,48171834061.981,21138.260577386,48945.6152941665,745728657.089044,17375315764.5895,993209060.849942,10305792889.3726,6553109887.26678,3752683002.10581,493350673.70601,19497516347.169,0,1860692472.26537,1384153184.85573,807571.75907119,807571.75907119,2014-07-01,0.8945,"United Kingdom","United Kingdom"
"United Kingdom",2015,FALSE,53649051976.6751,20617.1543814726,48636.0823343875,823975610.147061,19742157494.155,876685598.407351,12043238067.5911,7908787270.7158,4134450796.87532,585394752.250856,20986970816.5217,0,2087170527.73702,1552628269.51029,606162.557606067,606162.557606067,2015-07-01,1,"United Kingdom","United Kingdom"
"United Kingdom",2016,FALSE,50378840200.3649,21028.0526023816,50636.5803945733,767408606.512992,17840712135.81,994609474.180673,11628625496.6607,7965266294.83467,3663359201.82603,423925816.642932,19914893093.7135,0,1867141641.98647,1388950666.94489,449583.456886842,449583.456886842,2016-07-01,0.90479,"United Kingdom","United Kingdom"
"United Kingdom",2017,FALSE,50591557229.7784,21408.9966771494,52066.068283569,766074458.355214,NA,NA,12211566144.3636,9000274640.27012,3211291504.09345,412569183.066596,NA,NA,1817122410.71842,1351741789.44596,437539.475649089,437539.475649089,2017-07-01,0.86215,"United Kingdom","United Kingdom"
"United Kingdom",2018,FALSE,50491030000,20870.9787293144,50876.4701377637,759995032.813535,NA,NA,11430560000,9.065e+09,2365560000,482260000,NA,NA,NA,NA,NA,NA,2018-07-01,0.87354,"United Kingdom","United Kingdom"
