country	eastwest	eumember	year	expert	party_id	cmp_id	party	vote	seat	electionyear	epvote	family	govt	position	pro_anti	eu_salience	eu_dissent	eu_benefit	eu_ep	eu_fiscal	eu_intmark	eu_employ	eu_agri	eu_cohesion	eu_environ	eu_asylum	eu_foreign	eu_turkey	lrgen	lrecon	galtan	spendvtax	spendvtax_salience	deregulation	dereg_salience	redistribution	redist_salience	civlib_laworder	civlib_salience	sociallifestyle	social_salience	religious_principle	relig_salience	immigrate_policy	immigra_salience	multiculturalism	multicult_salience	urban_rural	urban_salience	environment	enviro_salience	cosmo	cosmo_salience	regions	region_salience	international_security	international_salience	us	us_salience	ethnic_minorities	ethnic_salience
"dk"	"west"	"EU member state"	2010	11	211	13420	"V"	26.2	25.7	2007	20.24	"liberal"	"in government"	6.090909		2.090909	3.444444	1	5.4444447		6.818182			6			5.5999999	4.6666665	7	7.090909	5.9000001	6.36364	7.36364	6.9	5.11111	5.90909	5.18182	7.4	6.1	3.9	4.66667	2.875	3.3	7.72727	6.90909	7	7	6.72727	5.54545	6.63636	3.90909			5.25	4.5	3	6.6			6.54545	6.36364
"dk"	"west"	"EU member state"	2010	11	213	13229	"EL"	2.2	2.2	2007		"rad left"	"not in government"	1.7272727		2.636364	2.5	2.90909	3.125		2.4545455			4.25			2	3.875	1	.81818187	1.7	.727273	7.27273	1.36364	5.2	1.90909	8.36364	1.6	7	1.8	6.6	1.44444	2	1.27273	7.72727	1.45455	7.54545	2.8	2.5	.909091	8.36364			3.57143	4.375	7.1	6.4			1.27273	7.90909
"dk"	"west"	"EU member state"	2010	11	215	13720	"DF"	13.9	14	2007	15.28	"rad right"	"not in government"	2.3636363		3	1.9	2.45455	3		3.6363637			4.75			2.4444444	"strongly opposes"	7.818182	5.4545455	9.3999996	5.09091	5.72727	5.33333	3.77778	4.36364	5.54545	9.4	8.5	6.66667	6	4.375	6.1	9.63636	9.63636	9.54545	9.36364	5.8	4.3	7.36364	3.18182			5.625	3.125	4.3	4.9			9	8.81818
"dk"	"west"	"EU member state"	2010	11	217		"FolkB"			2007	7.2	"no family"	"not in government"	1.3333334		3.8	2	3	3		2.25			2.6666667			1.375	2.5999999	2.6666667	3.25	4.6666665	4	2.25	2.66667	2.5	2.5	4.66667	4	3	2	2	3	.666667	4	2.5	5	2.5	5	2	4	3			5	3	5	4			5	2.5
"dk"	"west"	"EU member state"	2010	11	218		"LA"	2.8	2.8	2007	.59	"liberal"	"not in government"	6.125		2.125	2.8	1.81818	5.5		6.875			4.3333335			4.8333335	5	8.1999998	9.181818	3.1111112	9.36364	9	9.09091	8	7.63636	6.72727	3.71429	5	2.125	5.125	2.33333	3	4	5.2	3.55556	5.9	2.77778	2.7	7	3.1			5.14286	3.42857	3.75	3.75			3.875	4.77778
"ge"	"west"	"EU member state"	1999	15	301		"CDU"	28.4	29.6	1998	39.3	"christdem"	"not in government"	6.7333331	"pro European integration"	3.333333	1.785714		6.4333334	5.7666669		4.5333333		4.9615383	5.9285712	5.6999998	6.5666666		5.8666668	5.6666665	6.3333335																														
"ge"	"west"	"EU member state"	1999	15	302	41320	"SPD"	40.9	44.5	1998	30.7	"socialist"	"in government"	6.1999998	"pro European integration"	3.022222	2.5		6.2666669	6.3666668		6.1999998		5.3076925	6.3571429	6.3000002	6.2333331		4	4.0666666	3.5999999																														
"ge"	"west"	"EU member state"	1999	15	303	41420	"FDP"	6.2	6.4	1998	3	"liberal"	"not in government"	6.7333331	"pro European integration"	3.288889	.7142857		6.6428571	4.6428571		3.2307692		4.1999998	5.7692308	6.4285712	6.5		6.0666666	7.2666669	3																														
"ge"	"west"	"EU member state"	1999	15	304	41113	"Grunen"	6.7	7	1998	6.4	"green"	"in government"	5.6666665	"pro European integration"	2.844445	3.928571		6.7857141	5.4285712		6.0714288		6.090909	"strongly favors a common policy on environment"	5.4285712	5.9642859		3	3.5333333	1.2																														
"ge"	"west"	"EU member state"	1999	15	305		"REP"	1.8	0	1998	1.7	"rad right"	"not in government"	1.75	"anti European integration"	1.888889	1.363636		2.1111112	1.5714285		1.7142857		1.5714285	2.4000001	1.3333334	1.5555556		9.2142859	7.2222223	9.416667																														
"ge"	"west"	"EU member state"	1999	15	306	41223	"PDS"	5.1	5.4	1998	5.8	"rad left"	"not in government"	3.2	"anti European integration"	1.866667	2.307692		4.5	4.2727275		5.3076925		4.7777777	4.6999998	4.4166665	2.6923077		1.2666667	1	3.3333333																														
"ge"	"west"	"EU member state"	1999	15	308		"CSU"	6.7	7	1998	9.4	"christdem"	"not in government"	4.8000002	"pro European integration"	3.022222	3.571429		4.5	4.9000001		3.7333333		3.3846154	4.7142859	4.6428571	5.3000002		7.1999998	6.5333333	7.8000002																														
"ge"	"west"	"EU member state"	1999	15	309		"DVU"	1.2	0	1998		"rad right"	"not in government"	1.5714285	"anti European integration"	2	1.136364		1.6666666	1.4285715		1.5714285		1.5	2	1.2	1.3333334		9.7692308	7.2222223	9.75																														
"ge"	"west"	"EU member state"	2002	13	301		"CDU"	29.5	31.5	2002	39.3	"christdem"	"not in government"	6.64	"pro European integration"	3.5	2.822222		5.36		5.85	4.92	4.93	5.1	5.25	5.85	6.43		5.93	5.86	6.64																														
"ge"	"west"	"EU member state"	2002	14	302	41320	"SPD"	38.5	41.6	2002	30.7	"socialist"	"in government"	6.11	"pro European integration"	3.36	2.566667		5.86		5.38	6.15	3.79	5.2	6	6.15	6.29		4	3.57	4.57																														
"ge"	"west"	"EU member state"	2002	14	303	41420	"FDP"	7.4	7.8	2002	3	"liberal"	"not in government"	6.57	"pro European integration"	3	1.622222		5.75		6.31	"neutral towards a common employment policy"	2.85	3.9	5	6.08	6.14		6.07	7.64	3.57																														
"ge"	"west"	"EU member state"	2002	14	304	41113	"Grunen"	8.6	9.1	2002	6.4	"green"	"in government"	6.36	"pro European integration"	3.21	3.077778		6.43		5.38	5.82	3.23	4.9	6.85	5.38	6.36		3.36	4.5	1.93																														
"ge"	"west"	"EU member state"	2002	14	306	41223	"PDS"	4	.3	2002	5.8	"rad left"	"not in government"	4.07	"neutral"	2.29	2.844445		4.44		2.92	4.88	3.75	5.6	5.44	4.75	2.82		1.64	1.29	4.27																														
"ge"	"west"	"EU member state"	2002	15	308		"CSU"	9	9.6	2002	9.4	"christdem"	"not in government"	5.5	"pro European integration"	3.29	3.333333		4.83		5.08	4.27	5.14	4.3	4.75	5	5.93		7.36	6.21	7.64																														
"ge"	"west"	"EU member state"	2006	11	301		"CDU"	27.8	29.3	2005	36.5	"christdem"	"in government"	6.36	"pro European integration"	3	1.9		5.67		6.18			5.67			6.44	2.36	6.36	6.82	6.91	5.63	7.13	6.38	6.63	5.14	4.86	7.43	7.14	6.17	4.67	6.71	5.57	7.71	6.86	8.14		6	3.86			6.29	4	4.86	4.29			6.33	5	5.43	5.29
"ge"	"west"	"EU member state"	2006	11	302	41320	"SPD"	34.2	36.2	2005	21.5	"socialist"	"in government"	6	"pro European integration"	2.55	2.6		5.89		5.1			5.8			6.22	4.73	3.55	3.36	4.45	3.5	7.63	4	6.13	2.86	7.43	5.71	6.57	2.5	4.33	2.43	2	5.43	6.86	4.57		2.71	2.57			4	4.14	5.14	4			4.33	5.5	4.71	5.14
"ge"	"west"	"EU member state"	2006	11	303	41420	"FDP"	9.8	9.9	2005	6.1	"protestant"	"not in government"	6.27	"pro European integration"	2.45	1.8		5.78		6.82			4.67			6.11	4.6	6.64	8.64	3.45	8.63	7.75	9	8.38	7.14	5.71	2.86	7.57	1.33	5	1.71	1.71	4.71	6.14	5		3	3			4.29	3.43	4.5	3.86			5.33	4.17	4.29	5
"ge"	"west"	"EU member state"	2006	11	304	41113	"Grunen"	8.1	8.3	2005	11.9	"protestant"	"not in government"	5.82	"pro European integration"	2.73	2.7		6.22		5			5.78			5.56	5.82	3.09	4	1.45	3.88	6.75	5.5	6.25	3.29	6.43	2	8	.5	6.17	2.71	1.71	1.86	7.57	1.29		2.29	3			1.14	4.57	4.14	4.29			1.83	6.33	1.86	6.57
"ge"	"west"	"EU member state"	2006	11	306	41223	"Linkspartei/PDS"	8.7	8.8	2005	6.1	"rad left"	"not in government"	3.27	"anti European integration"	2	3.86		5.22		2.18			5.25			2.67	4.67	1.27	.91	3.18	.75	7.88	.5	7.75	.29	9.43	3.29	7.29	1.8	4.6	1	1.57	3.17	6.67	3.5		2.43	2			4.67	5.17	3.57	4.43			.33	7	3.5	5.33
"ge"	"west"	"EU member state"	2006	11	308		"CSU"	7.4	7.5	2005	8	"christdem"	"in government"	5.36	"pro European integration"	2.73	2.8		5.44		5.55			5.5			6	1.64	7.64	6.45	8.18	5.63	7.38	6	6.25	4.86	5	8.86	7.43	7.83	6.17	7.71	6.57	8.71	8	9		8	5.43			7.43	4.71	3.14	6			6.17	4.83	6	5.86
"ge"	"west"	"EU member state"	2010	18	301		"CDU"	27.3	31.2	2009	30.7	"christdem"	"in government"	6		3.411765	3.411765	1	5.8571429		6.1333332			4.75			5.9230771	2.4375	6.125	6	6.25	5.13333	6.26667	5.53333	5.33333	5.33333	5.13333	6.46667	5.93333	5.13333	4.8	6.66667	6.73333	6.66667	6.93333	7.33333	6.35714	6	4.66667	6	5.46667			4.28571	3.28571	2.8	5.8			6.21429	4
"ge"	"west"	"EU member state"	2010	18	302	41320	"SPD"	23	23.5	2009	20.8	"socialist"	"not in government"	5.8823528		3.058824	2.875	1.05882	5.9285712		5.1333332			5.2727275			5.7692308	4.75	3.625	3	4.5	2.86667	6.26667	3.46667	5.4	3.06667	7	4.93333	5.4	3.8	4.86667	3.53333	3.33333	4.85714	6.46667	5.46667	6	3.73333	3.86667	5.2	5.8			5.42857	3.21429	4.06667	5.6			4.42857	4.30769
"ge"	"west"	"EU member state"	2010	18	303	41420	"FDP"	14.6	15	2009	11	"liberal"	"in government"	6		2.882353	2.875	1.17647	5.7692308		6.5999999			"neutral towards the EU's cohesion policy"			5.9166665	4.625	6.5999999	8.1875	3.5333333	8.53333	8.4	8	8.13333	8.13333	7.33333	3.66667	7.26667	2.6	6.46667	2.86667	3.53333	4.13333	5.53333	5.2	6.07143	3.66667	3.93333	6.93333	4.86667			5.53846	2.78571	3.46154	5.26667			4.38462	4.30769
"ge"	"west"	"EU member state"	2010	18	304	41113	"Grunen"	10.7	10.9	2009	12.1	"green"	"not in government"	6		2.941176	3	1	6.2142859		5.4666667			5.4000001			5.25	6	3.625	3.875	1.875	3.2	5.46667	3.6	5.46667	2.86667	6.2	1.86667	7.86667	1.13333	8	1.93333	3.13333	1.73333	7.06667	2.2	8.14286	3.13333	4	2.33333	9.33333			3.57143	3.78571	5.86667	6.46667			1.57143	6.5
"ge"	"west"	"EU member state"	2010	18	306	41223	"LINKE"	11.9	12.2	2009	7.6	"rad left"	"not in government"	3.2941177		2.294118	3.333333	2.35294	5.1999998		2.5384614			4.5			2.090909	4.6363635	1.3125	1	4.6153846	.866667	7.4	.866667	7.2	.466667	9	3.8	5.2	2.53846	4.64286	1.26667	2.92857	3.07143	5.06667	3.76923	5.63636	2.07143	3.85714	4.23077	5.42857			5.8	2.84615	8.06667	7.33333			3	5.25
"ge"	"west"	"EU member state"	2010	18	308		"CSU"	6.5	7.2	2009	7.2	"christdem"	"in government"	4.9411764		3.176471	4.375	1.35294	5		5.7333331			4.25			5.5833335	1.625	7.0666666	5.5	7.125	4.92857	6.46667	5.2	5.46667	5.33333	5.26667	7.73333	6.8	6.2	5.4	7.86667	7.66667	7.93333	7.73333	8.4	7.35714	7.6	6.86667	6	5.13333			3.14286	5.71429	2.64286	5.73333			7.07143	4.92308
"gr"	"west"	"EU member state"	1999	7	401	34313	"PASOK"	41.5	54	1996	32.91	"socialist"	"in government"	"strongly in favor"	"pro European integration"	4	3.214286		6	5.75		5.7142859		"strongly favors the EU's cohesion policy"	6.5	6.3333335	"strongly favors a common foreign and security policy"		"center"	5.4285712	3.7142856																														
"gr"	"west"	"EU member state"	1999	7	402	34511	"ND"	38.1	36	1996	36	"cons"	"not in government"	6.7142859	"pro European integration"	2.666667	.4166666		5.8571429	6.5		5.8333335		6.8571429	5.8333335	6.3333335	"strongly favors a common foreign and security policy"		6.5714288	7.4285712	7.1428571																														
"gr"	"west"	"EU member state"	1999	7	403	34211	"SYN"	5.1	3.3	1996	5.16	"rad left"	"not in government"	5	"pro European integration"	2.476191	4.642858		6.2857141	5.75		5.5999999		6.8333335	"strongly favors a common policy on environment"	5.5999999	6.4285712		3.4285715	3.5714285	2.4285715																														
"gr"	"west"	"EU member state"	1999	7	404	34210	"KKE"	5.6	3.7	1996	8.67	"rad left"	"not in government"	"strongly opposed"	"anti European integration"	3.428571	.7142857		3.3333333	2.25		1.8		4.5999999	4.6666665	3	1.3333334		1.1428572	.85714287	3.4285715																														
"gr"	"west"	"EU member state"	1999	7	408	34512	"POLA"	2.9	0	1996	2.28	"cons"	"not in government"	5.4285712	"pro European integration"	2.095238	1.25		6.3333335	"strongly favors tax harmonization"		5.6666665		6.5999999	6.5	5.6666665	6.4000001		7.5714288	6.7142859	7																														
"gr"	"west"	"EU member state"	1999	7	409	34314	"DIKKI"	4.4	3	1996	6.85	"rad left"	"not in government"	3.1428571	"anti European integration"	2.285714	.357143		5	5		3.6666667		6.1999998	6.3333335	4.25	2.5999999		3	2.8571429	4.4285712																														
"gr"	"west"	"EU member state"	2002	11	401	34313	"PASOK"	43.8	52.7	2000	32.91	"socialist"	"in government"	6.82	"pro European integration"	3.9	2.833333		6.64		6.27	6.25	6.64	6.91	6	6.4	6.73		3.91	4.64	3.86																														
"gr"	"west"	"EU member state"	2002	11	402	34511	"ND"	42.7	41.7	2000	36	"cons"	"not in government"	6.55	"pro European integration"	3.68	2.122222		6.41		6.18	6.4	6.64	6.91	6.36	6.2	6.73		6.27	6.32	6.45																														
"gr"	"west"	"EU member state"	2002	11	403	34211	"SYN"	3.2	2	2000	5.16	"rad left"	"not in government"	6	"pro European integration"	3.45	3.944444		6.09		4.91	5.5	6.4	6.55	6.5	6.2	5.82		2.86	2.91	2.09																														
"gr"	"west"	"EU member state"	2002	11	404	34210	"KKE"	5.5	3.7	2000	8.67	"rad left"	"not in government"	1.36	"anti European integration"	2.91	.5		3		1.91	3.2	5.2	5.36	5.91	4.22	1.86		.82	.59	6.05																														
"gr"	"west"	"EU member state"	2006	9	401	34313	"PASOK"	40.6	39	2004	34	"socialist"	"not in government"	6.78	"pro European integration"	3.44	1.38		6.22		5.78			"strongly favors the EU's cohesion policy"			6.56	6.11	4.11	4.22	3.25	3.78	7.88	5.63	6.38	3.22	7.5	4.38	7.5	2.63	6.29	2.88	5.71	3	6.63	2.75		6.14	6.29			3.11	6.43	2.88	6.29			4.11	7.13	3.13	6.25
"gr"	"west"	"EU member state"	2006	9	402	34511	"ND"	45.4	55	2004	43	"cons"	"in government"	6.67	"pro European integration"	3.67	1.13		6.22		6.56			"strongly favors the EU's cohesion policy"			6.56	6	6.44	6.89	6.25	6.44	7.25	8.25	8.5	5.44	4.88	6.88	6.5	5.88	4.71	7.75	6.86	6.13	5.88	5.63		6.57	6			6.89	5.43	4.13	4.71			5.44	6.75	5.38	4.38
"gr"	"west"	"EU member state"	2006	10	403	34211	"SYRIZA"	3.3	2	2004	4.2	"rad left"	"not in government"	3.1	"anti European integration"	2.78	4.57		5.5		2.63			5.25			3.71	5.75	1.89	1.11	1.57	1.78	7.86	1.29	5.25	.56	9.29	2	9	1	8.33	.29	6.43	.71	8.29	2.14		5.5	4.33			2.86	7	2.86	6.6			.11	9.43	1.33	8.5
"gr"	"west"	"EU member state"	2006	10	404	34210	"KKE"	5.9	4	2004	9.5	"rad left"	"not in government"	"strongly opposed"	"anti European integration"	2.78	.38		3.13		"stongly opposes expanding EU powers on the internal market"			3.63			1.71	2.57	.22	.11	6.14	1.33	8.71	.13	6.63	0	9.75	3.14	6.71	6.33	2.67	1.88	3.71	3.6	5.67	4.25		6.33	6			7.75	7.17	4.43	4			0	9.75	3.5	4.83
"gr"	"west"	"EU member state"	2006	6	409	34314	"DIKKI"	1.8	0	2004		"rad left"	"not in government"	2.4	"anti European integration"	2.33	1				1.67						2.67		1.6	.8	6.67	.4	8	.33	5	0						5.33	6.67															0	9.67		
"gr"	"west"	"EU member state"	2006	9	410		"LAOS"	2.2	0	2004	4.1	"rad right"	"not in government"	2.38	"anti European integration"	2.86	1.14		5.25		2.83			5.8			3.2	1.29	9.11	5.33	9.63	1.5	4.8	3	3.75	1.5	6.8	8.57	7	9.5	7.29	9.71	9.86	9.75	9.38	9.88		5.6	4.8			9.89	8.29	4.8	3			1.29	8.39	8.38	8.63
"gr"	"west"	"EU member state"	2010	11	401	34313	"PASOK"	43.92	53.3	2009	36.64	"socialist"	"in government"	6.090909		3.818182	4.454545	1.09091	6		5.6363635			6.4545455			6.090909	6	4.3636365	5.6363635	2.8181818	3.63636	7	6.81818	7.54545	2.90909	7.6	4.54545	6.90909	3.63636	6	4.27273	4.81818	5.1	7.54545	3	7	5.72727	4.2	4.18182	7.45455			2	7.27273	3.8	4.7			2.90909	6.54545
"gr"	"west"	"EU member state"	2010	11	402	34511	"ND"	33.48	30.3	2009	32.29	"cons"	"not in government"	5.2727275		3.7	5.454545	1	5.909091		6			6.3636365			6.181818	5.3000002	6.818182	6.090909	7.3000002	6.09091	6.5	6.63636	6.81818	5	5.6	8	7	7.09091	4.27273	8.09091	7.45455	7.8	7.72727	7.36364	7.6	6.09091	4.5	6.90909	3.54545			5.36364	4.63636	4	4.6			6.90909	5.72727
"gr"	"west"	"EU member state"	2010	11	403	34211	"SYRIZA"	4.6	4.3	2009	4.7	"rad left"	"not in government"	2.1818182		3.454545	7	2.18182	4.9000001		2.6363637			5			3.090909	3.7777777	1.5454545	1	1.909091	1	7.9	.818182	7.81818	.545455	9.3	.818182	9.18182	.636364	8.27273	.454545	5.81818	.6	8.81818	.636364	9	4.18182	3.6	.818182	8.81818			1.54545	7.18182	8.36364	6.6			.636364	7.36364
"gr"	"west"	"EU member state"	2010	11	404	34210	"KKE"	7.54	7	2009	8.35	"rad left"	"not in government"	"strongly opposed"		3.545455	.0909091	3	2.3		"stongly opposes expanding EU powers on the internal market"			3			1.1818181	1.625	.36363637	.09090912	6.090909	.909091	8	.090909	8.36364	.090909	9.8	2.7	6.90909	5.2	3.4	1.45455	2.3	2.22222	6.9	2.77778	6.55556	6.54545	5.1	5.5	4.5			3.9	5.22222	9.09091	6.3			3	5.77778
"gr"	"west"	"EU member state"	2010	11	409	34314	"DIKKI"			2009		"rad left"	"not in government"	1.8		3.25	1.4	2.8	4.5		2			5.25			2.5	1.4	"center"	2.5999999	6.6666665	3	8	.6	8	.6	9	5.33333	7.5	7.5	5	6.25	4	4	6	5.33333	6	8.66667	5.5	4	6			4	3	8.66667	8			4	
"gr"	"west"	"EU member state"	2010	11	410		"LAOS"	5.63	5	2009	7.14	"rad right"	"not in government"	3.2727273		3.272727	2	1.90909	4.8000002		3.5999999			5.4000001			3.4000001	"strongly opposes"	8.818182	5.909091	9.545455	5.63636	5.4	4.63636	5.9	4	5.9	9.8	7.81818	9.54545	7.72727	9.54545	9.3	9.8	9.54545	9.6	9.09091	6.3	4.5	8	2.54545			5	4.625	5.88889	5.77778			9.45455	8.63636
"gr"	"west"	"EU member state"	2010	11	411		"OP"	2.53	0	2009	3.49	"green"	"not in government"	5.5714288		2.75	1.714286	1.875	6.5714288		"neutral toward expanding EU powers on the internal market"			6.4285712			5.1666665	5.4000001	2.25	2.625	.625	1	5.85714	2.57143	4.5	1.625	6.6	.857143	8	.571429	8.28571	.625	5.25	.666667	7.14286	.714286	6.5	4.66667	1.33333	.5	9.5			.75	6.75	5.25	5.25			1	5.75
"esp"	"west"	"EU member state"	1999	12	501	33320	"PSOE"	37.6	40.3	1996	35.33	"socialist"	"not in government"	6.9166665	"pro European integration"	3.888889	.625		5.9166665	5.8888888		6.2727275		6.6666665	5.8333335	6.2727275	6.5833335		4.125	4.5416665	3.9166667																														
"esp"	"west"	"EU member state"	1999	12	502	33610	"PP"	38.8	44.6	1996	39.74	"cons"	"in government"	6.4166665	"pro European integration"	3.777778	.625		5.3333335	5.4444447		5.7272725		6.4166665	5.3333335	5.6363635	6.25		6.625	6.625	6.6666665																														
"esp"	"west"	"EU member state"	1999	12	504	33220	"IU"	10.5	6	1996	5.77	"rad left"	"not in government"	3.6666667	"neutral"	2.444444	3.645833		5.5454545	4.75		5.6666665		6.3636365	5.818182	6.2727275	4.2272725		2.125	2.4166667	2.5416667																														
"esp"	"west"	"EU member state"	1999	12	505	33611	"CiU"	4.6	4.6	1996	4.43	"regionalist"	"not in government"	6.5833335	"pro European integration"	3.777778	1.25		5.909091	5		5.875		6.4545455	5.5	5.6666665	6.1666665		6.125	6.0833335	5.875																														
"esp"	"west"	"EU member state"	1999	12	506	33902	"PNV"	1.3	1.4	1996	1.45	"regionalist"	"not in government"	5.75	"pro European integration"	2.666667	2.272727		5.0999999	3.2857144		4.8571429		6	5.1111112	4.75	4.9499998		5.75	5.6363635	6.25																														
"esp"	"west"	"EU member state"	1999	12	507	33903	"EA"	.5	.3	1996	1.45	"regionalist"	"not in government"	5.181818	"pro European integration"	2.666667	2.25		5	3.3333333		5		6	5.6666665	5	4.5		4.2083335	4.681818	4.375																														
"esp"	"west"	"EU member state"	1999	12	508		"EH"	.7	.6	1996	1.45	"regionalist"	"not in government"	2.9000001	"anti European integration"	1.466667	1.5		4.4000001	2.75		3.3333333		6.1666665	5.5	2.8	3.2142856		1.2727273	1.8	4.3888888																														
"esp"	"west"	"EU member state"	1999	12	510		"PAR"	.2	0	1996		"regionalist"	"not in government"	6.0999999	"pro European integration"	2.666667	.625		5.6666665	5.5		5.5999999		6.625	5.8333335	5.5999999	5.6999998		6.181818	6.2727275	5.9583335																														
"esp"	"west"	"EU member state"	1999	12	511	33905	"ERC"	.7	.3	1996		"regionalist"	"not in government"	4.5	"neutral"	2.133333	1.75		5.25	4.4000001		5.6666665		5.7272725	5.7142859	5.125	4.7857141		3.0416667	3.4545455	3.375																														
"esp"	"west"	"EU member state"	1999	12	512		"UV"	.4	.3	1996		"regionalist"	"not in government"	6.2222223	"pro European integration"	3.166667	1.071429		5.3333335	5		5.5999999		6.5	5.8333335	5.8333335	5.5		6.0416665	5.7272725	5.875																														
"esp"	"west"	"EU member state"	1999	12	513	33908	"BNG"	.9	.6	1996	1.65	"regionalist"	"not in government"	4.7272725	"pro European integration"	2.111111	2.1875		6.1999998	6.1999998		5.4000001		6.5555553	6	6	4.5		3.125	3	3.0833333																														
"esp"	"west"	"EU member state"	1999	12	514		"VERDE"	.25	0	1996		"green"	"not in government"	5.875	"pro European integration"	3.238095	3.75		5.5999999	6		6		6.5714288	6.75	6.1666665	4.5		2.8888888	2.375	1.8888888																														
"esp"	"west"	"EU member state"	1999	12	517	33907	"CC"	.9	1.1	1996	1.6	"regionalist"	"not in government"	6	"pro European integration"	2.8	1.944444		6	4.5		5.8333335		6.6666665	5.1428571	5.8333335	5.5833335		5.6666665	5.5999999	5.7083335																														
"esp"	"west"	"EU member state"	1999	12	518		"IC"			1996		"regionalist"	"not in government"	5.5	"pro European integration"	2.555556	.7499999		6.1111112	5.6666665		5.5714288		6.4000001	6	5.5555553	5.1875		3.2083333	3.2727273	3.125																														
"esp"	"west"	"EU member state"	1999	12	519		"PSC"			1996		"socialist"	"not in government"	6.5	"pro European integration"	3.444444	.8333334		6	6.1428571		5.875		6.5454545	6	6.2222223	5.8499999		4.2083335	4.2272725	3.7083333																														
"esp"	"west"	"EU member state"	2002	13	501	33320	"PSOE"	34.1	35.7	2000	35.33	"socialist"	"not in government"	6.69	"pro European integration"	3.73	1.966667		6		6.09	5.92	6.15	6.77	6.08	6.25	6.33		4	4.23	3.69																														
"esp"	"west"	"EU member state"	2002	13	502	33610	"PP"	44.6	52.3	2000	39.74	"cons"	"in government"	6.23	"pro European integration"	3.36	1.455556		4.46		6.18	4.85	6.46	6.38	4.58	5.33	4.5		6.92	7.69	7.62																														
"esp"	"west"	"EU member state"	2002	13	504	33220	"IU"	5.5	2.3	2000	5.77	"rad left"	"not in government"	4.38	"neutral"	3.09	4.1		5.85		3.82	5.75	6.08	6.92	6.92	5.83	5.36		2.46	2.23	2.54																														
